start_time,total_flight_time,total_flight_distance,is_collided,safety_ratio_agent,average_planning_time,min_planning_time,max_planning_time,initial_traj_planning_time,obstacle_prediction_time,goal_planning_time,lsc_generation_time,sfc_generation_time,traj_optimization_time,mission_file_name,world_file_name,planner_mode,prediction_mode,initial_traj_mode,slack_mode,goal_mode,world_dimension,dt,horizon,N_constraint_segments
1688416750.311633029,1e+09,120.07,0,1.10736,0.00996081,0.0050275,0.0540585,1.03023e-06,2.31269e-05,0.0026945,4.96594e-05,0.000655398,0.00652433,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_18.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688416812.135669264,1e+09,111.5,0,1.2144,0.00929913,0.00477631,0.037859,1.02697e-06,2.27589e-05,0.00265288,4.86518e-05,0.000555069,0.0060062,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_19.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688416869.884809543,25.2,135.921,0,1.10217,0.011298,0.00451822,0.0669959,1.0175e-06,2.24792e-05,0.00456734,4.55792e-05,0.000581886,0.00606753,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_2.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688416899.896003385,1e+09,113.051,0,1.11078,0.010276,0.00599669,0.097992,1.03872e-06,2.29213e-05,0.00328601,4.86315e-05,0.000627678,0.00627688,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_20.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688416963.570431085,30,135.755,0,1.24019,0.0109008,0.00541521,0.0977374,1.13242e-06,2.37739e-05,0.00399905,4.77983e-05,0.00056286,0.00625242,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_21.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688416997.956115206,1e+09,141.452,0,1.1289,0.00983833,0.00520009,0.0614243,1.0082e-06,2.25874e-05,0.00295241,4.70746e-05,0.000595495,0.00620745,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_22.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417058.989019430,25.2,118.228,0,1.16266,0.012378,0.00540222,0.069254,1.23514e-06,2.55031e-05,0.00444243,5.4186e-05,0.00069609,0.00714287,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_23.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417092.070576228,1e+09,165.714,0,1.05304,0.0113229,0.00523527,0.124176,1.09368e-06,2.63613e-05,0.00427427,4.97935e-05,0.000632862,0.00632196,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_24.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417162.320361594,24.8,128.289,0,1.03195,0.0106814,0.00466548,0.0621719,1.10965e-06,2.31891e-05,0.00383999,4.64642e-05,0.000580375,0.00617773,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_25.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417190.360177434,20.2,113.317,0,1.11189,0.00982048,0.00456391,0.0374921,1.03798e-06,2.24656e-05,0.00339746,4.60332e-05,0.000561931,0.00577924,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_26.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417211.634105755,1e+09,137.645,0,1.14093,0.00957533,0.00484157,0.0629155,1.00519e-06,2.23753e-05,0.00295364,4.73178e-05,0.000553073,0.00598588,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_27.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417271.081973290,1e+09,129.893,0,1.14401,0.00977733,0.00482605,0.05172,1.06476e-06,2.2667e-05,0.00331621,4.753e-05,0.000527315,0.00585043,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_28.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417331.906127524,24,115.445,0,1.14616,0.011897,0.00465347,0.0678715,1.08746e-06,2.41904e-05,0.00439972,5.00469e-05,0.000646428,0.00676221,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_29.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417362.461696426,38.6,156.617,0,1.07683,0.0142655,0.00483942,0.137327,1.55181e-06,3.0263e-05,0.00532324,6.06696e-05,0.000780974,0.00804915,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_3.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417419.908405262,1e+09,139.26,0,1.22794,0.0123266,0.00549928,0.152082,1.32077e-06,2.68083e-05,0.00425224,5.56352e-05,0.000681522,0.00729267,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_4.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417496.202483916,1e+09,121.692,0,1.06561,0.0106103,0.0047315,0.097442,9.81964e-07,2.18162e-05,0.00385008,4.66239e-05,0.000515449,0.00616394,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_5.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417561.802705839,1e+09,123.092,0,1.08556,0.00925391,0.0049433,0.0428659,9.01939e-07,2.13198e-05,0.00272291,4.49763e-05,0.000499812,0.00595319,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_6.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417619.244363964,20.2,140.965,0,1.06399,0.00997636,0.00477513,0.0412277,9.27114e-07,2.1144e-05,0.00360003,4.36578e-05,0.000530152,0.00576951,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_7.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417640.795348851,29.6,153.71,0,1.14359,0.0108785,0.00532664,0.077584,9.58085e-07,2.17432e-05,0.00434348,4.47558e-05,0.000571186,0.00588513,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_8.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688417674.597793242,1e+09,144.318,0,1.04936,0.0115478,0.00468263,0.0527658,1.22116e-06,2.6105e-05,0.00336279,5.60473e-05,0.00077518,0.00731106,/home/vivek/catkin_ws/src/lsc_planner/missions/bookstore/bookstore_drone_20_9.json,/home/vivek/catkin_ws/src/lsc_planner/world/bookstore.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
