start_time,total_flight_time,total_flight_distance,is_collided,safety_ratio_agent,average_planning_time,min_planning_time,max_planning_time,initial_traj_planning_time,obstacle_prediction_time,goal_planning_time,lsc_generation_time,sfc_generation_time,traj_optimization_time,mission_file_name,world_file_name,planner_mode,prediction_mode,initial_traj_mode,slack_mode,goal_mode,world_dimension,dt,horizon,N_constraint_segments
1688498809.780984001,46,221.721,0,1.0369,0.00991609,0.00496275,0.0446362,7.60622e-07,3.16865e-05,0.0021984,6.49537e-05,0.00055104,0.00705616,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_23.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688498881.358099790,40.2,224.738,0,1.00169,0.00985541,0.00460309,0.0427454,7.51727e-07,3.19315e-05,0.00225942,6.53542e-05,0.000585922,0.00689896,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_24.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688498943.684796038,44,227.03,0,1.01341,0.0101394,0.00531604,0.0446455,7.9325e-07,3.16905e-05,0.00251031,6.5233e-05,0.000562261,0.00695619,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_25.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499013.647935924,41,223.502,0,1.04591,0.0109727,0.005462,0.0588811,8.66688e-07,3.3644e-05,0.00267485,6.93368e-05,0.000587179,0.00759239,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_26.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499084.884656298,33.6,190.947,0,1.03646,0.0112665,0.00499439,0.0677316,9.36638e-07,3.59832e-05,0.00241472,7.49739e-05,0.000683719,0.00803975,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_27.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499144.589237114,33.6,217.133,0,1.0119,0.0112583,0.00548488,0.0494637,9.08137e-07,3.45125e-05,0.00277663,7.19223e-05,0.000600267,0.00775895,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_28.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499204.218003039,34.4,212.652,0,1.01022,0.0109424,0.00536557,0.0779017,7.96864e-07,3.33885e-05,0.0027427,6.96764e-05,0.000560901,0.00752078,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_29.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499263.584362012,36.2,241.537,0,1.01638,0.0109845,0.00525939,0.0505685,9.26431e-07,3.45006e-05,0.00259437,7.21172e-05,0.000602156,0.00766549,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_3.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499326.174209043,36.8,194.058,0,1.02406,0.0107441,0.0052114,0.0532851,9.00337e-07,3.41341e-05,0.00240712,7.13328e-05,0.000577258,0.00763882,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_4.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499388.390842573,30.2,195.889,0,1.10107,0.0106334,0.0056743,0.0540521,8.82387e-07,3.42117e-05,0.00253782,7.18744e-05,0.000596233,0.00737766,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_5.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499439.208358998,30.2,217.161,0,1.05466,0.0110817,0.00572466,0.0826228,8.9764e-07,3.46882e-05,0.00274146,7.22469e-05,0.000621875,0.00759583,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_6.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499492.219744932,37.8,208.054,0,1.02266,0.0106866,0.00524131,0.0538473,8.67725e-07,3.40465e-05,0.0024314,7.06675e-05,0.000601229,0.00753363,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_7.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499555.781869287,46.4,270.486,0,1.00156,0.0108769,0.00528295,0.0581023,8.31874e-07,3.28427e-05,0.00290508,6.80338e-05,0.000575368,0.00728091,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_8.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
1688499634.776041613,42.4,232.589,0,1.03914,0.0103139,0.0052266,0.0509324,8.09094e-07,3.21534e-05,0.00263105,6.65029e-05,0.000556346,0.00701354,/home/vivek/catkin_ws/src/lsc_planner/missions/room/room_drone_30_9.json,/home/vivek/catkin_ws/src/lsc_planner/world/room.bt,LSC,previous_solution,previous_solution,none,static,3,0.2,1,-1
