id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size
0,0,1.57607,-4.10449,0.502953,0,0,0,0,0,0,0.0166379,3.51229,5,0.1,1,0,4.13464,1.66787,0.521472,0,0,0,0,0,0,0.0195857,2.41393,5,0.1,2,0,-0.809286,-4.26386,0.576794,0,0,0,0,0,0,0.0304842,3.52178,5,0.1,3,0,3.69356,4.27832,0.520946,0,0,0,0,0,0,0.0124174,0.866283,5,0.1,4,0,-3.66524,-0.552121,0.570489,0,0,0,0,0,0,0.0103576,3.5122,5,0.1,5,0,0.352569,3.23111,0.553871,0,0,0,0,0,0,0.0186697,3.51219,5,0.1,6,0,2.03631,2.61628,0.604168,0,0,0,0,0,0,0.01744,0.655203,5,0.1,7,0,1.55973,-0.552711,0.598699,0,0,0,0,0,0,0.0234216,3.5122,5,0.1,8,0,3.82309,2.9353,0.612862,0,0,0,0,0,0,0.0149896,1.42693,5,0.1,9,0,-3.17235,-0.990569,0.627418,0,0,0,0,0,0,0.00776002,0.672636,5,0.1,10,0,2.11198,0.456623,0.558435,0,0,0,0,0,0,0.0131964,1.49444,5,0.1,11,0,0.169953,4.08413,0.632445,0,0,0,0,0,0,0.0075417,3.51219,5,0.1,12,0,-3.35457,3.30576,0.584209,0,0,0,0,0,0,0.0229503,3.5122,5,0.1,13,0,2.35976,-0.219131,0.541554,0,0,0,0,0,0,0.0111695,3.51219,5,0.1,14,0,1.72526,-2.94459,0.556903,0,0,0,0,0,0,0.00975263,1.2756,5,0.1,15,0,-3.70784,-2.19227,0.618531,0,0,0,0,0,0,0.00940599,0.531734,5,0.1,16,0,1.80185,3.76984,0.666196,0,0,0,0,0,0,0.00831943,0.801968,5,0.1,17,0,-0.640958,-3.67417,0.580941,0,0,0,0,0,0,0.0259488,3.5122,5,0.1,18,0,-1.42252,-0.141368,0.569947,0,0,0,0,0,0,0.00953402,3.5122,5,0.1,19,0,2.35252,3.46914,0.587083,0,0,0,0,0,0,0.0107287,3.51481,5,0.1,20,0,-4.38992,-4.11131,0.567721,0,0,0,0,0,0,0.00877902,3.5122,5,0.1,21,0,0.25264,1.66976,0.606242,0,0,0,0,0,0,0.00860248,0.574203,5,0.1,22,0,-3.73361,3.97769,0.642028,0,0,0,0,0,0,0.0148422,3.5122,5,0.1,23,0,4.26455,-0.11017,0.649043,0,0,0,0,0,0,0.0131075,3.5122,5,0.1,24,0,-2.1834,-1.29728,0.576635,0,0,0,0,0,0,0.0314828,3.5122,5,0.1,25,0,-1.78076,4.08919,0.56885,0,0,0,0,0,0,0.0147447,2.97127,5,0.1,26,0,-1.02479,-1.01381,0.538278,0,0,0,0,0,0,0.0126014,3.51219,5,0.1,27,0,-1.35602,2.86027,0.524101,0,0,0,0,0,0,0.00873288,3.5122,5,0.1,28,0,-3.76444,2.74618,0.667316,0,0,0,0,0,0,0.0112849,3.5122,5,0.1,29,0,-0.44273,-1.88171,0.666969,0,0,0,0,0,0,0.0137519,3.5122,5,0.1
0,0.1,1.57415,-4.10367,0.502927,-0.0544529,0.0233494,-0.000717305,-0.968054,0.415117,-0.0127554,0.0166379,3.51229,5,0.1,1,0.1,4.13361,1.66926,0.521398,-0.0291809,0.0394763,-0.0021182,-0.518739,0.701807,-0.0376552,0.0195857,2.41393,5,0.1,2,0.1,-0.809119,-4.26207,0.576805,0.00474872,0.0508592,0.000306219,0.0844188,0.904202,0.00544637,0.0304842,3.52178,5,0.1,3,0.1,3.69299,4.27745,0.520872,-0.0161074,-0.0245467,-0.00210227,-0.286371,-0.436366,-0.0373758,0.0124174,0.866283,5,0.1,4,0.1,-3.6632,-0.552559,0.570519,0.0579402,-0.0124488,0.000846665,1.03003,-0.221312,0.0150464,0.0103576,3.5122,5,0.1,5,0.1,0.351971,3.22911,0.553913,-0.016985,-0.0567701,0.00120066,-0.301955,-1.00924,0.0213459,0.0186697,3.51219,5,0.1,6,0.1,2.03543,2.61605,0.604164,-0.0247829,-0.00640936,-0.000123493,-0.440598,-0.113949,-0.00219792,0.01744,0.655203,5,0.1,7,0.1,1.55939,-0.550651,0.5987,-0.00955276,0.0584933,3.45521e-05,-0.169829,1.03988,0.000614673,0.0234216,3.5122,5,0.1,8,0.1,3.82176,2.93537,0.612849,-0.0377264,0.00191741,-0.000381283,-0.670716,0.034079,-0.00677258,0.0149896,1.42693,5,0.1,9,0.1,-3.17159,-0.990063,0.627387,0.0215728,0.014372,-0.000881311,0.383511,0.255503,-0.0156648,0.00776002,0.672636,5,0.1,10,0.1,2.11087,0.455833,0.558478,-0.0314709,-0.0224219,0.00123167,-0.559464,-0.39861,0.021901,0.0131964,1.49444,5,0.1,11,0.1,0.169634,4.08206,0.632423,-0.00907136,-0.0585668,-0.000626221,-0.161268,-1.04114,-0.0111312,0.0075417,3.51219,5,0.1,12,0.1,-3.35258,3.30636,0.584221,0.0567175,0.0171974,0.000364892,1.0083,0.305712,0.00648201,0.0229503,3.5122,5,0.1,13,0.1,2.35847,-0.217487,0.541606,-0.0364695,0.0466967,0.00146003,-0.648335,0.830164,0.0259615,0.0111695,3.51219,5,0.1,14,0.1,1.72487,-2.9434,0.556948,-0.0111206,0.0339199,0.00127694,-0.197701,0.603005,0.0227056,0.00975263,1.2756,5,0.1,15,0.1,-3.70726,-2.1917,0.618512,0.0165313,0.016069,-0.000549015,0.293881,0.28567,-0.00976399,0.00940599,0.531734,5,0.1,16,0.1,1.80279,3.76951,0.666127,0.0266159,-0.00947863,-0.00196155,0.473179,-0.168502,-0.0348762,0.00831943,0.801968,5,0.1,17,0.1,-0.640765,-3.67209,0.580867,0.00547301,0.0589777,-0.00210181,0.0972971,1.04849,-0.0373647,0.0259488,3.5122,5,0.1,18,0.1,-1.42409,-0.14275,0.569972,-0.0444146,-0.0392374,0.000710972,-0.78959,-0.697553,0.0126362,0.00953402,3.5122,5,0.1,19,0.1,2.35061,3.46947,0.587087,-0.0543445,0.00936165,0.000117626,-0.966132,0.166416,0.00208989,0.0107287,3.51481,5,0.1,20,0.1,-4.38989,-4.10923,0.567658,0.000980496,0.0592351,-0.00178134,0.0174046,1.05304,-0.0316687,0.00877902,3.5122,5,0.1,21,0.1,0.253003,1.67052,0.606235,0.0102937,0.0216398,-0.000184868,0.182999,0.384718,-0.00328943,0.00860248,0.574203,5,0.1,22,0.1,-3.732,3.97638,0.641993,0.0459157,-0.0374641,-0.000997912,0.816286,-0.666037,-0.0177436,0.0148422,3.5122,5,0.1,23,0.1,4.26385,-0.108205,0.649012,-0.0199914,0.0557878,-0.000879727,-0.355422,0.991783,-0.0156388,0.0131075,3.5122,5,0.1,24,0.1,-2.18213,-1.29563,0.57665,0.0361029,0.0470014,0.000414811,0.641838,0.83559,0.00737607,0.0314828,3.5122,5,0.1,25,0.1,-1.78078,4.08727,0.568882,-0.000569783,-0.0545025,0.00092322,-0.0101402,-0.968933,0.0164099,0.0147447,2.97127,5,0.1,26,0.1,-1.02411,-1.01183,0.538314,0.0192828,0.0560347,0.00101328,0.342816,0.996172,0.0180081,0.0126014,3.51219,5,0.1,27,0.1,-1.35605,2.85818,0.524106,-0.000681542,-0.0592642,0.000136904,-0.0121221,-1.0536,0.00242889,0.00873288,3.5122,5,0.1,28,0.1,-3.76238,2.74586,0.667254,0.0585623,-0.00895225,-0.00174092,1.04108,-0.159159,-0.030946,0.0112849,3.5122,5,0.1,29,0.1,-0.442609,-1.87963,0.666941,0.00344184,0.0591628,-0.000787526,0.0611898,1.05178,-0.0139996,0.0137519,3.5122,5,0.1
0,0.2,1.56309,-4.09893,0.502782,-0.172099,0.0738025,-0.00226796,-1.29074,0.55337,-0.0170171,0.0155036,2.92626,5,0.1,1,0.2,4.12769,1.67728,0.520967,-0.0922203,0.124764,-0.0066936,-0.691652,0.935793,-0.0502169,0.0215636,1.98051,5,0.1,2,0.2,-0.808154,-4.25174,0.576867,0.0150084,0.160742,0.000967085,0.112534,1.20568,0.00727177,0.0294281,2.98869,5,0.1,3,0.2,3.68972,4.27247,0.520445,-0.0509083,-0.0775814,-0.00664592,-0.381827,-0.581741,-0.0497997,0.0172045,0.710746,5,0.1,4,0.2,-3.65143,-0.555088,0.570691,0.183123,-0.039345,0.00267625,1.37329,-0.295073,0.0200272,0.0164954,2.93409,5,0.1,5,0.2,0.348521,3.21758,0.554157,-0.0536807,-0.179422,0.00379533,-0.402614,-1.34563,0.0284314,0.0231144,2.92579,5,0.1,6,0.2,2.0304,2.61475,0.604139,-0.0783265,-0.0202537,-0.00039041,-0.587463,-0.151992,-0.00292063,0.0230308,0.537561,5,0.1,7,0.2,1.55745,-0.538769,0.598707,-0.0301927,0.184868,0.000108778,-0.226378,1.38649,0.000834465,0.0257043,2.9258,5,0.1,8,0.2,3.8141,2.93576,0.612771,-0.119233,0.00606179,-0.0012055,-0.894308,0.0452995,-0.0090003,0.0189078,1.17072,5,0.1,9,0.2,-3.16721,-0.987144,0.627208,0.0681877,0.0454232,-0.00278652,0.511169,0.34067,-0.0208616,0.00869676,0.55187,5,0.1,10,0.2,2.10447,0.451279,0.558728,-0.0994623,-0.0708647,0.00389218,-0.746012,-0.531465,0.0292063,0.0124644,1.22611,5,0.1,11,0.2,0.167791,4.07017,0.632296,-0.0286698,-0.185108,-0.00198036,-0.215024,-1.38807,-0.0148118,0.00946398,2.9258,5,0.1,12,0.2,-3.34106,3.30985,0.584296,0.179255,0.0543535,0.00115335,1.34444,0.407577,0.00864267,0.0225007,2.92579,5,0.1,13,0.2,2.35107,-0.208001,0.541902,-0.115263,0.147585,0.00461489,-0.864387,1.10688,0.0346005,0.0105504,2.9671,5,0.1,14,0.2,1.72261,-2.93651,0.557207,-0.0351459,0.107199,0.00403672,-0.263631,0.804067,0.0302792,0.00932236,1.04657,5,0.1,15,0.2,-3.7039,-2.18844,0.6184,0.0522435,0.0507891,-0.00173599,0.39196,0.380874,-0.0129938,0.00730929,0.436259,5,0.1,16,0.2,1.80819,3.76758,0.665728,0.08412,-0.0299513,-0.00620037,0.630915,-0.224829,-0.0464916,0.0101217,0.664242,5,0.1,17,0.2,-0.639654,-3.66011,0.58044,0.0172973,0.186396,-0.00664294,0.129759,1.39809,-0.0498295,0.0244164,2.9264,5,0.1,18,0.2,-1.43311,-0.15072,0.570117,-0.140372,-0.12401,0.0022471,-1.0528,-0.930063,0.0168383,0.00999351,2.94176,5,0.1,19,0.2,2.33957,3.47137,0.587111,-0.171757,0.0295818,0.000372529,-1.28818,0.221968,0.00277162,0.0116158,3.05564,5,0.1,20,0.2,-4.38969,-4.09719,0.567296,0.00309944,0.187206,-0.00562966,0.0231266,1.40405,-0.0422597,0.0066107,2.92579,5,0.1,21,0.2,0.255094,1.67491,0.606198,0.0325337,0.0683933,-0.000584126,0.243992,0.512958,-0.00438094,0.0137124,0.471104,5,0.1,22,0.2,-3.72267,3.96877,0.641791,0.145113,-0.118399,-0.00315458,1.08838,-0.888109,-0.0236332,0.044032,2.92579,5,0.1,23,0.2,4.25979,-0.0968731,0.648834,-0.0631928,0.176317,-0.00278056,-0.473499,1.32238,-0.0208318,0.0118157,2.92581,5,0.1,24,0.2,-2.1748,-1.28608,0.576734,0.114101,0.14855,0.0013113,0.855803,1.11407,0.00983477,0.0315161,2.92579,5,0.1,25,0.2,-1.78089,4.07619,0.56907,-0.00180304,-0.172257,0.00291765,-0.0134706,-1.29175,0.0218749,0.0166123,2.43779,5,0.1,26,0.2,-1.02019,-1.00045,0.538519,0.0609428,0.177096,0.00320226,0.457108,1.32823,0.0240207,0.0129807,2.92579,5,0.1,27,0.2,-1.35618,2.84614,0.524134,-0.00215173,-0.187308,0.000432134,-0.0162125,-1.40464,0.00327826,0.00839897,2.92581,5,0.1,28,0.2,-3.75048,2.74404,0.666901,0.18509,-0.0282943,-0.00550151,1.38807,-0.212312,-0.0412762,0.0125124,2.92579,5,0.1,29,0.2,-0.44191,-1.86761,0.666781,0.0108778,0.186986,-0.00248849,0.0815988,1.40232,-0.0186563,0.0114967,2.9258,5,0.1
0,0.3,1.5387,-4.08847,0.502481,-0.320546,0.137449,-0.00363868,-1.58628,0.680119,-0.0104904,0.0155036,2.92626,5,0.1,1,0.3,4.11463,1.69495,0.520019,-0.17156,0.232109,-0.0124536,-0.846326,1.14509,-0.0614449,0.0215636,1.98051,5,0.1,2,0.3,-0.805947,-4.22868,0.577004,0.0302366,0.307392,0.00181701,0.178937,1.62369,0.00917912,0.0294281,2.98869,5,0.1,3,0.3,3.68251,4.26148,0.519504,-0.0947081,-0.144317,-0.0123598,-0.467241,-0.711948,-0.0609607,0.0172045,0.710746,5,0.1,4,0.3,-3.62568,-0.560475,0.571063,0.335485,-0.0679461,0.00477843,1.58858,-0.267796,0.0210404,0.0164954,2.93409,5,0.1,5,0.3,0.340914,3.19216,0.554694,-0.0999848,-0.334183,0.00706613,-0.494799,-1.65376,0.0349581,0.0231144,2.92579,5,0.1,6,0.3,2.01931,2.61188,0.604083,-0.145714,-0.0376862,-0.000725593,-0.718877,-0.185922,-0.00358,0.0230308,0.537561,5,0.1,7,0.3,1.55317,-0.512572,0.598723,-0.0562301,0.344328,0.000204239,-0.278242,1.70398,0.001017,0.0257043,2.9258,5,0.1,8,0.3,3.79721,2.93661,0.612601,-0.221819,0.0112634,-0.00223918,-1.09434,0.0555366,-0.011038,0.0189078,1.17072,5,0.1,9,0.3,-3.15755,-0.98071,0.626813,0.126832,0.0845019,-0.00518048,0.625625,0.416867,-0.0255443,0.00869676,0.55187,5,0.1,10,0.3,2.09039,0.441242,0.55928,-0.185037,-0.13183,0.00724196,-0.912875,-0.650352,0.035733,0.0124644,1.22611,5,0.1,11,0.3,0.163728,4.04394,0.632016,-0.0533995,-0.344754,-0.00368496,-0.264258,-1.70603,-0.0182278,0.00946398,2.9258,5,0.1,12,0.3,-3.31565,3.31756,0.584459,0.333877,0.10123,0.00214782,1.65226,0.500947,0.0106245,0.0225007,2.92579,5,0.1,13,0.3,2.33504,-0.187612,0.542551,-0.206019,0.259973,0.00844281,-0.908419,1.09521,0.0398308,0.0105504,2.9671,5,0.1,14,0.3,1.71763,-2.92133,0.557779,-0.0653861,0.199432,0.00750991,-0.322588,0.983864,0.037048,0.00932236,1.04657,5,0.1,15,0.3,-3.6965,-2.18125,0.618154,0.0972021,0.0944812,-0.00322731,0.479564,0.466093,-0.0159107,0.00730929,0.436259,5,0.1,16,0.3,1.81994,3.76351,0.664863,0.151809,-0.0509311,-0.0111541,0.688769,-0.189587,-0.0501424,0.0101217,0.664242,5,0.1,17,0.3,-0.637202,-3.6337,0.579584,0.0322231,0.347221,-0.00995602,0.159513,1.71879,-0.0182614,0.0244164,2.9264,5,0.1,18,0.3,-1.45261,-0.168294,0.570435,-0.250394,-0.230976,0.00418406,-1.09766,-1.14303,0.0207052,0.00999351,2.94176,5,0.1,19,0.3,2.31575,3.47497,0.587115,-0.305128,0.0381209,-0.000678189,-1.32035,-0.0292361,-0.0209436,0.0116158,3.05564,5,0.1,20,0.3,-4.38925,-4.07067,0.566498,0.00576302,0.348684,-0.0104888,0.0285208,1.72555,-0.0519119,0.0066107,2.92579,5,0.1,21,0.3,0.259701,1.6846,0.606115,0.0605225,0.127235,-0.00108695,0.298571,0.627697,-0.00536069,0.0137124,0.471104,5,0.1,22,0.3,-3.70211,3.95199,0.641344,0.270286,-0.220536,-0.00587339,1.33756,-1.09142,-0.029061,0.044032,2.92579,5,0.1,23,0.3,4.25083,-0.0718874,0.64844,-0.117663,0.328402,-0.00517722,-0.582188,1.62517,-0.0256151,0.0118157,2.92581,5,0.1,24,0.3,-2.15863,-1.26503,0.57692,0.212525,0.27668,0.00244221,1.05172,1.36919,0.0120886,0.0315161,2.92579,5,0.1,25,0.3,-1.78115,4.0518,0.569483,-0.00334959,-0.320441,0.0054271,-0.0165179,-1.5808,0.0267662,0.0166123,2.43779,5,0.1,26,0.3,-1.01155,-0.975353,0.538973,0.113513,0.329854,0.00596456,0.561763,1.63236,0.0295117,0.0129807,2.92579,5,0.1,27,0.3,-1.35649,2.8196,0.524195,-0.004014,-0.34886,0.000807922,-0.0198931,-1.72634,0.00401214,0.00839897,2.92581,5,0.1,28,0.3,-3.72425,2.74003,0.666121,0.344734,-0.0527084,-0.0102482,1.70596,-0.26086,-0.0507198,0.0125124,2.92579,5,0.1,29,0.3,-0.440368,-1.84111,0.666429,0.020262,0.348267,-0.00463435,0.100277,1.72345,-0.0229292,0.0114967,2.9258,5,0.1
0,0.4,1.49885,-4.07138,0.502075,-0.47338,0.202978,-0.0043869,-1.40256,0.60153,-0.00455976,0.0150527,2.3932,5,0.1,1,0.4,4.09331,1.72378,0.518472,-0.253022,0.342309,-0.0183657,-0.746489,1.01018,-0.0542104,0.0217202,1.56703,5,0.1,2,0.4,-0.802008,-4.18984,0.577231,0.0485003,0.467408,0.00270605,0.17646,1.49941,0.00825524,0.0341691,2.56252,5,0.1,3,0.4,3.67074,4.24355,0.517968,-0.139672,-0.212836,-0.0182271,-0.412226,-0.627995,-0.0537634,0.0112904,0.562395,5,0.1,4,0.4,-3.58441,-0.568502,0.571641,0.48604,-0.091359,0.00671446,1.36006,-0.194162,0.0170171,0.013104,2.64556,5,0.1,5,0.4,0.328483,3.15061,0.555573,-0.147657,-0.49352,0.0104353,-0.437498,-1.46222,0.030905,0.0219175,2.51022,5,0.1,6,0.4,2.0012,2.6072,0.603993,-0.214896,-0.0555813,-0.0010699,-0.634253,-0.164032,-0.00315905,0.0209958,0.425323,5,0.1,7,0.4,1.54618,-0.469764,0.598748,-0.0830382,0.508502,0.000302494,-0.246048,1.50664,0.000864267,0.0286207,2.51314,5,0.1,8,0.4,3.76966,2.93801,0.612322,-0.327134,0.0166118,-0.00330061,-0.965357,0.048995,-0.00977516,0.0241131,0.926291,5,0.1,9,0.4,-3.14179,-0.970213,0.62617,0.187045,0.124621,-0.00763983,0.551939,0.367761,-0.0225306,0.0137411,0.436651,5,0.1,10,0.4,2.0674,0.424865,0.560179,-0.272888,-0.194419,0.0106812,-0.805259,-0.573769,0.0315309,0.0146755,0.970111,5,0.1,11,0.4,0.15709,4.00108,0.631558,-0.0788603,-0.509125,-0.00544041,-0.233658,-1.50859,-0.0161529,0.00961891,2.51336,5,0.1,12,0.4,-3.27414,3.33014,0.584726,0.493068,0.149494,0.00317097,1.46091,0.442982,0.00941753,0.0234204,2.51019,5,0.1,13,0.4,2.31011,-0.156467,0.543589,-0.289667,0.358818,0.012213,-0.734091,0.849277,0.0340044,0.0148941,2.83215,5,0.1,14,0.4,1.70951,-2.89655,0.558712,-0.0964314,0.294119,0.011076,-0.284553,0.868082,0.0326633,0.00797584,0.82805,5,0.1,15,0.4,-3.68443,-2.16951,0.617753,0.143355,0.139338,-0.00475943,0.422955,0.411272,-0.0140369,0.00788309,0.345172,5,0.1,16,0.4,1.83843,3.75756,0.663508,0.215989,-0.0670135,-0.0158086,0.570118,-0.128746,-0.0412166,0.00993875,0.540535,5,0.1,17,0.4,-0.633196,-3.59053,0.578537,0.0475928,0.512838,-0.0106335,0.141054,1.52004,0.00312924,0.0238687,2.51511,5,0.1,18,0.4,-1.48287,-0.197009,0.570955,-0.351304,-0.341104,0.00617951,-0.884473,-1.01065,0.0182986,0.0110452,2.73632,5,0.1,19,0.4,2.27898,3.47837,0.586923,-0.425726,0.0276983,-0.00330955,-1.0494,-0.161529,-0.0294447,0.0100667,2.70062,5,0.1,20,0.4,-4.38854,-4.02732,0.565194,0.00851154,0.514936,-0.0154898,0.0252724,1.52564,-0.0459254,0.00857576,2.51554,5,0.1,21,0.4,0.26722,1.70041,0.60598,0.0892572,0.187641,-0.00160336,0.263393,0.553846,-0.00473857,0.0103299,0.372742,5,0.1,22,0.4,-3.6685,3.92457,0.640613,0.39916,-0.325692,-0.00867397,1.18268,-0.96488,-0.0256896,0.0140987,2.5344,5,0.1,23,0.4,4.23621,-0.0310592,0.647796,-0.173759,0.484984,-0.00764579,-0.514746,1.43694,-0.0226498,0.0106258,2.51009,5,0.1,24,0.4,-2.13221,-1.23063,0.577223,0.313854,0.408599,0.00360608,0.929952,1.21057,0.010699,0.0321432,2.52271,5,0.1,25,0.4,-1.78157,4.01199,0.570157,-0.00493824,-0.472575,0.0080049,-0.0146031,-1.39463,0.0235736,0.0166209,1.92882,5,0.1,26,0.4,-0.997441,-0.934344,0.539715,0.167637,0.487129,0.00880957,0.496686,1.44327,0.0260472,0.0136272,2.51008,5,0.1,27,0.4,-1.35699,2.77623,0.524295,-0.00593066,-0.515193,0.00119358,-0.0175238,-1.52647,0.00351667,0.00831857,2.51566,5,0.1,28,0.4,-3.6814,2.73348,0.664847,0.509101,-0.0778437,-0.0151351,1.50836,-0.230551,-0.0448525,0.00883819,2.51334,5,0.1,29,0.4,-0.437849,-1.79782,0.665852,0.029923,0.51432,-0.0068441,0.0886619,1.52385,-0.0202954,0.0113697,2.51529,5,0.1
