id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size
0,0,3.33938,0.996805,0.5,0,0,0,0,0,0,0.0388676,4.30843,5,0.1,1,0,0.435367,3.36834,0.5,0,0,0,0,0,0,0.0195312,0.230476,5,0.1,2,0,1.19857,1.41517,0.5,0,0,0,0,0,0,0.0157023,10.608,5,0.1,3,0,-0.605404,-1.96391,0.5,0,0,0,0,0,0,0.0230866,3.58801,5,0.1,4,0,-4.29988,4.49753,0.5,0,0,0,0,0,0,0.0180812,0.513369,5,0.1,5,0,-1.13062,-0.216648,0.5,0,0,0,0,0,0,0.0200755,4.11058,5,0.1,6,0,0.660032,-1.03999,0.5,0,0,0,0,0,0,0.0257533,1.18547,5,0.1,7,0,3.25996,-4.16095,0.5,0,0,0,0,0,0,0.0191729,0.321767,5,0.1,8,0,-4.00485,1.43727,0.5,0,0,0,0,0,0,0.0273689,0.277638,5,0.1,9,0,-1.27806,3.22641,0.5,0,0,0,0,0,0,0.0235229,0.218398,5,0.1
0,0.1,3.33936,0.997174,0.500035,-0.000409409,0.0108618,0.00104029,-0.00791252,0.209004,0.0200868,0.0388676,4.30843,5,0.1,1,0.1,0.434969,3.36725,0.5,-0.0115665,-0.0316218,0,-0.216773,-0.592619,0,0.0195312,0.230476,5,0.1,2,0.1,1.19861,1.41511,0.500015,0.00133123,-0.00177342,0.000441354,0.0256971,-0.0340566,0.00852719,0.0157023,10.608,5,0.1,3,0.1,-0.605327,-1.96351,0.50002,0.00225315,0.0120066,0.000599679,0.0434183,0.231087,0.0115819,0.0230866,3.58801,5,0.1,4,0.1,-4.29941,4.4971,0.500022,0.0138283,-0.0125013,0.000639167,0.266612,-0.24125,0.0123419,0.0180812,0.513369,5,0.1,5,0.1,-1.13024,-0.216691,0.5,0.0111651,-0.00126779,0,0.21486,-0.0244798,0,0.0200755,4.11058,5,0.1,6,0.1,0.659551,-1.03944,0.50005,-0.0140984,0.0159826,0.00148071,-0.268914,0.305802,0.0284426,0.0257533,1.18547,5,0.1,7,0.1,3.25997,-4.15953,0.50001,0.000116602,0.0411063,0.000291411,0.00225008,0.767171,0.00562146,0.0191729,0.321767,5,0.1,8,0.1,-4.00453,1.43634,0.500035,0.00920594,-0.0270791,0.00103833,0.177562,-0.512838,0.0200532,0.0273689,0.277638,5,0.1,9,0.1,-1.27775,3.22719,0.500079,0.00901967,0.0226539,0.002327,0.170931,0.43191,0.0443608,0.0235229,0.218398,5,0.1
0,0.2,3.33927,0.999593,0.500268,-0.00152588,0.0402182,0.00387728,-0.0141859,0.370502,0.036031,0.0170741,4.33608,5,0.1,1,0.2,0.432472,3.36043,0.5,-0.0406347,-0.111091,0,-0.351921,-0.962138,0,0.0267654,0.0908281,5,0.1,2,0.2,1.19891,1.41472,0.500114,0.00496209,-0.00654161,0.00164658,0.0460744,-0.0599623,0.0152588,0.0157961,7.98852,5,0.1,3,0.2,-0.604825,-1.96083,0.500154,0.00836849,0.04448,0.00223666,0.0773668,0.409901,0.0207424,0.0195458,2.97698,5,0.1,4,0.2,-4.29633,4.49431,0.500165,0.051415,-0.0465512,0.0023827,0.475407,-0.431299,0.0221133,0.0244636,0.934854,5,0.1,5,0.2,-1.12775,-0.216975,0.5,0.0413477,-0.00472628,0,0.380993,-0.043869,0,0.0209315,3.9941,5,0.1,6,0.2,0.656444,-1.03591,0.50038,-0.0512943,0.0585139,0.00546277,-0.463128,0.53221,0.0501871,0.0326738,0.72328,5,0.1,7,0.2,3.25999,-4.1507,0.500075,0.000435114,0.143301,0.00108629,0.00405312,1.22976,0.0100732,0.0143878,3.24755,5,0.1,8,0.2,-4.00248,1.43042,0.500268,0.0342369,-0.0971675,0.00387132,0.316978,-0.863671,0.0359416,0.0236297,3.86688,5,0.1,9,0.2,-1.27578,3.23218,0.500592,0.0323951,0.0823438,0.0084579,0.288188,0.742674,0.0762641,0.0187956,7.61556,5,0.1
0,0.3,3.33904,1.00561,0.500851,-0.00312179,0.081557,0.00793096,-0.0175536,0.451386,0.0445992,0.0170741,4.33608,5,0.1,1,0.3,0.426597,3.34437,0.5,-0.0772238,-0.211124,0,-0.373892,-1.0222,0,0.0267654,0.0908281,5,0.1,2,0.3,1.19964,1.41379,0.500369,0.00959542,-0.0117127,0.0035977,0.0464097,-0.0440925,0.0234172,0.0157961,7.98852,5,0.1,3,0.3,-0.603642,-1.95414,0.500513,0.0148812,0.0912357,0.0052237,0.0534505,0.519767,0.0382997,0.0195458,2.97698,5,0.1,4,0.3,-4.28769,4.48643,0.500536,0.131088,-0.120461,0.00524465,1.06561,-0.999212,0.0346005,0.0244636,0.934854,5,0.1,5,0.3,-1.12166,-0.217707,0.5,0.0807878,-0.0103044,0,0.405788,-0.0667162,0,0.0209315,3.9941,5,0.1,6,0.3,0.648802,-1.02718,0.501195,-0.103283,0.117938,0.0110167,-0.568539,0.647575,0.0603311,0.0326738,0.72328,5,0.1,7,0.3,3.26006,-4.12905,0.500247,0.000996888,0.298735,0.0024857,0.00706315,1.77795,0.0176132,0.0143878,3.24755,5,0.1,8,0.3,-3.99739,1.41578,0.500849,0.0681173,-0.200814,0.00788793,0.358269,-1.17546,0.0439733,0.0236297,3.86688,5,0.1,9,0.3,-1.27119,3.24399,0.501812,0.0583403,0.15256,0.0158736,0.231922,0.661746,0.0719167,0.0187956,7.61556,5,0.1
0,0.4,3.33864,1.01613,0.501878,-0.00500679,0.129557,0.0127122,-0.019908,0.504196,0.0506639,0.0157219,4.1731,5,0.1,1,0.4,0.417011,3.31816,0.5,-0.114318,-0.312531,0,-0.362992,-0.992537,0,0.0241094,0.0527231,5,0.1,2,0.4,1.20083,1.41242,0.500857,0.0142097,-0.0154793,0.00626296,0.0456572,-0.0318885,0.0295639,0.019696,7.67861,5,0.1,3,0.4,-0.601923,-1.94227,0.501251,0.0191703,0.14739,0.00976026,0.0328422,0.598133,0.0517964,0.0226229,2.58818,5,0.1,4,0.4,-4.26864,4.46878,0.50125,0.254941,-0.237644,0.00920147,1.36852,-1.30486,0.044018,0.021162,0.396028,5,0.1,5,0.4,-1.11153,-0.219102,0.5,0.122118,-0.0178814,0,0.419021,-0.0838935,0,0.0223619,3.88328,5,0.1,6,0.4,0.635514,-1.01202,0.502611,-0.163464,0.186375,0.0174224,-0.627786,0.713497,0.0672042,0.03003,0.551697,5,0.1,7,0.4,3.2602,-4.09006,0.500594,0.0018239,0.481498,0.00454783,0.00929832,1.80459,0.0233948,0.0179219,3.71773,5,0.1,8,0.4,-3.98874,1.38954,0.501868,0.105429,-0.3261,0.012584,0.38588,-1.3026,0.0496209,0.0274458,3.85931,5,0.1,9,0.4,-1.26428,3.26242,0.503751,0.0790149,0.214714,0.0228181,0.182807,0.581622,0.0668466,0.0239257,7.7019,5,0.1
0,0.5,3.33804,1.03131,0.503405,-0.00702068,0.171238,0.0178357,-0.0202656,0.33576,0.0515766,0.0157219,4.1731,5,0.1,1,0.5,0.403873,3.28224,0.5,-0.147318,-0.402761,0,-0.296185,-0.809848,0,0.0241094,0.0527231,5,0.1,2,0.5,1.20246,1.41112,0.50164,0.0183007,-0.00683721,0.00948654,0.0363216,0.192963,0.0346117,0.019696,7.67861,5,0.1,3,0.5,-0.600037,-1.92423,0.502516,0.0166976,0.216297,0.0158234,-0.0783317,0.767238,0.0686422,0.0226229,2.58818,5,0.1,4,0.5,-4.2362,4.43856,0.502397,0.394332,-0.365971,0.0138084,1.39293,-1.25092,0.0478141,0.021162,0.396028,5,0.1,5,0.5,-1.09744,-0.221327,0.5,0.157578,-0.0267808,0,0.295028,-0.0934293,0,0.0223619,3.88328,5,0.1,6,0.5,0.615903,-0.989765,0.50469,-0.229804,0.259023,0.0241527,-0.690658,0.732668,0.0671521,0.03003,0.551697,5,0.1,7,0.5,3.26044,-4.03328,0.501177,0.00287816,0.648767,0.00719633,0.0116825,1.49125,0.0292733,0.0179219,3.71773,5,0.1,8,0.5,-3.97646,1.3504,0.503376,0.138374,-0.456316,0.0175895,0.277385,-1.28011,0.0502765,0.0274458,3.85931,5,0.1,9,0.5,-1.25592,3.28667,0.506354,0.0839978,0.268915,0.029118,-0.0710785,0.502601,0.0591502,0.0239257,7.7019,5,0.1
0,0.6,3.33723,1.04987,0.505446,-0.00904202,0.19792,0.0229836,-0.0201464,0.203669,0.0511408,0.0168975,3.28811,5,0.1,1,0.6,0.387777,3.23823,0.5,-0.173426,-0.474143,0,-0.225499,-0.61655,0,0.0241318,0.0316818,5,0.1,2,0.6,1.20446,1.41169,0.502768,0.0215054,0.0208706,0.0131279,0.0277758,0.350535,0.0379682,0.0256981,7.14999,5,0.1,3,0.6,-0.598915,-1.89857,0.504464,0.00427067,0.298449,0.0233322,-0.166506,0.864625,0.0807643,0.0239511,3.43389,5,0.1,4,0.6,-4.18994,4.39587,0.504021,0.528932,-0.485921,0.0187054,1.27983,-1.14036,0.0498593,0.017687,0.23665,5,0.1,5,0.6,-1.08038,-0.224484,0.5,0.18205,-0.0364393,0,0.198781,-0.0991449,0,0.0239637,3.64982,5,0.1,6,0.6,0.589425,-0.960216,0.507439,-0.30002,0.331634,0.0308067,-0.706255,0.713557,0.0657141,0.0351568,1.61601,5,0.1,7,0.6,3.26078,-3.96176,0.50205,0.0041306,0.772882,0.0103459,0.0134706,0.971913,0.0333786,0.0196874,3.70177,5,0.1,8,0.6,-3.96138,1.29855,0.505386,0.161737,-0.5784,0.0225976,0.193715,-1.14602,0.0496507,0.0265423,3.62577,5,0.1,9,0.6,-1.24821,3.31594,0.509549,0.0671029,0.315279,0.0346497,-0.255823,0.424981,0.0514686,0.0204849,3.79578,5,0.1
0,0.7,3.33623,1.07027,0.507994,-0.0109844,0.206185,0.0279169,-0.0186861,-0.0264868,0.0474416,0.0168975,3.28811,5,0.1,1,0.7,0.369461,3.18816,0.5,-0.191412,-0.523317,0,-0.135975,-0.371739,0,0.0241318,0.0316818,5,0.1,2,0.7,1.20673,1.4156,0.504274,0.023704,0.057891,0.017009,0.0164807,0.386164,0.0394471,0.0256981,7.14999,5,0.1,3,0.7,-0.59949,-1.86444,0.507209,-0.017313,0.383588,0.0316459,-0.259046,0.835188,0.0848807,0.0239511,3.43389,5,0.1,4,0.7,-4.13102,4.34187,0.506139,0.645653,-0.59104,0.0236114,1.0474,-0.960648,0.0481158,0.017687,0.23665,5,0.1,5,0.7,-1.06145,-0.228511,0.499964,0.194048,-0.0430744,-0.00106604,0.0485033,-0.0369791,-0.0202637,0.0239637,3.64982,5,0.1,6,0.7,0.556033,-0.923665,0.510827,-0.366376,0.397585,0.0367385,-0.619579,0.604693,0.053253,0.0351568,1.61601,5,0.1,7,0.7,3.26127,-3.88055,0.503257,0.00553839,0.842353,0.0138385,0.0145882,0.428602,0.0362396,0.0196874,3.70177,5,0.1,8,0.7,-3.94463,1.23532,0.507888,0.169704,-0.682529,0.0273853,-0.0226498,-0.928797,0.046026,0.0265423,3.62577,5,0.1,9,0.7,-1.24315,3.34945,0.513256,0.0308326,0.353605,0.0393471,-0.455894,0.34228,0.0425652,0.0204849,3.79578,5,0.1
0,0.8,3.33504,1.09046,0.511017,-0.0127733,0.194886,0.0324562,-0.0170469,-0.188768,0.043273,0.0181091,2.33724,5,0.1,1,0.8,0.349776,3.13434,0.5,-0.200971,-0.549453,0,-0.056982,-0.155687,0,0.0269979,0.0195912,5,0.1,2,0.8,1.20917,1.42335,0.506173,0.0248522,0.0973761,0.0209779,0.00679493,0.400186,0.0397265,0.0221709,3.86559,5,0.1,3,0.8,-0.602626,-1.82198,0.5108,-0.0463769,0.46494,0.0401899,-0.316769,0.789225,0.0854135,0.0231281,2.88638,5,0.1,4,0.8,-4.06164,4.27827,0.508736,0.737453,-0.677919,0.0283018,0.785589,-0.776768,0.0455379,0.0158632,0.215872,5,0.1,5,0.8,-1.042,-0.232924,0.49973,0.193152,-0.0444822,-0.0038527,-0.0597835,0.00576675,-0.0344962,0.0225741,3.6324,5,0.1,6,0.8,0.516451,-0.881069,0.514749,-0.423706,0.45245,0.0415206,-0.526056,0.492096,0.0427067,0.0307318,3.22096,5,0.1,7,0.8,3.26189,-3.79491,0.504825,0.00702739,0.863868,0.0175491,0.0152588,0.0431538,0.0377297,0.0182009,3.65772,5,0.1,8,0.8,-3.92805,1.16283,0.51085,0.159431,-0.76313,0.0317857,-0.172019,-0.680566,0.0419617,0.0265124,12.6163,5,0.1,9,0.8,-1.24258,3.38639,0.51739,-0.0214815,0.383878,0.0431776,-0.577986,0.263929,0.0341833,0.0233337,0.746106,5,0.1
0,0.9,3.33368,1.1089,0.514468,-0.0143573,0.173143,0.0364788,-0.0146627,-0.239968,0.0371933,0.0181091,2.33724,5,0.1,1,0.9,0.329512,3.07894,0.5,-0.203147,-0.555393,0,0.0117365,0.0321716,0,0.0269979,0.0195912,5,0.1,2,0.9,1.21167,1.43514,0.508467,0.0250356,0.138626,0.0248767,-0.00285357,0.418931,0.0381358,0.0221709,3.86559,5,0.1,3,0.9,-0.608899,-1.7718,0.515251,-0.0794815,0.536285,0.0488417,-0.340462,0.64078,0.0868514,0.0231281,2.88638,5,0.1,4,0.9,-3.98444,4.20692,0.511786,0.802101,-0.745985,0.0326126,0.512913,-0.587463,0.0406466,0.0158632,0.215872,5,0.1,5,0.9,-1.02313,-0.237392,0.499184,0.182826,-0.0453332,-0.00692881,-0.140063,-0.0217948,-0.0271145,0.0225741,3.6324,5,0.1,6,0.9,0.471687,-0.833629,0.519102,-0.469256,0.493768,0.0454209,-0.387404,0.337034,0.0353046,0.0307318,3.22096,5,0.1,7,0.9,3.26267,-3.70839,0.506769,0.00855103,0.865891,0.0213223,0.0151694,0.00539422,0.0375807,0.0182009,3.65772,5,0.1,8,0.9,-3.91234,1.08498,0.514333,0.160334,-0.777183,0.0386918,0.164837,0.324957,0.091359,0.0265124,12.6163,5,0.1,9,0.9,-1.24656,3.42615,0.521898,-0.0484906,0.411452,0.0471579,0.00435114,0.281438,0.0442043,0.0233337,0.746106,5,0.1
