id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size
0,0,3.5294,2.39667,0.523506,0,0,0,0,0,0,0.0316987,0.570445,5,0.1,1,0,1.69602,0.168577,0.555379,0,0,0,0,0,0,0.0107694,2.29517,5,0.1,2,0,-3.56894,-3.15338,0.643372,0,0,0,0,0,0,0.0207631,2.04969,5,0.1,3,0,1.9834,-1.00822,0.59263,0,0,0,0,0,0,0.00844734,1.07249,5,0.1,4,0,0.634586,3.30216,0.536656,0,0,0,0,0,0,0.00779355,3.51219,5,0.1,5,0,-2.8628,-3.44498,0.532992,0,0,0,0,0,0,0.0308899,3.5122,5,0.1,6,0,-0.115854,-3.63912,0.571123,0,0,0,0,0,0,0.0277584,2.11051,5,0.1,7,0,2.15418,4.27219,0.506091,0,0,0,0,0,0,0.00637999,0.85791,5,0.1,8,0,-3.95182,3.91608,0.54349,0,0,0,0,0,0,0.010869,3.5122,5,0.1,9,0,2.24743,0.819417,0.509123,0,0,0,0,0,0,0.0108618,1.50923,5,0.1
0,0.1,3.52885,2.3973,0.52343,-0.0156876,0.0178792,-0.00217836,-0.278905,0.317842,-0.0387281,0.0316987,0.570445,5,0.1,1,0.1,1.69534,0.170124,0.555425,-0.0191443,0.0439007,0.0013222,-0.340343,0.780457,0.0235103,0.0107694,2.29517,5,0.1,2,0.1,-3.56866,-3.15181,0.643327,0.00797063,0.0445511,-0.00128541,0.14168,0.792012,-0.0228509,0.0207631,2.04969,5,0.1,3,0.1,1.98241,-1.00881,0.592579,-0.0281701,-0.0166435,-0.00145053,-0.500791,-0.295892,-0.0257902,0.00844734,1.07249,5,0.1,4,0.1,0.63667,3.30227,0.536705,0.0591607,0.00328198,0.00140592,1.05174,0.0583529,0.0249892,0.00779355,3.51219,5,0.1,5,0.1,-2.86078,-3.44448,0.533048,0.0575241,0.0141855,0.0015974,1.02265,0.252172,0.0284016,0.0308899,3.5122,5,0.1,6,0.1,-0.116046,-3.63751,0.571153,-0.00545703,0.0456098,0.000855792,-0.0970135,0.810847,0.0152104,0.0277584,2.11051,5,0.1,7,0.1,2.15475,4.27133,0.506038,0.0161745,-0.0243634,-0.00147978,0.287563,-0.433147,-0.0263117,0.00637999,0.85791,5,0.1,8,0.1,-3.94973,3.91617,0.543527,0.0592075,0.00247695,0.00104485,1.05256,0.0440329,0.018578,0.010869,3.5122,5,0.1,9,0.1,2.24618,0.819971,0.509061,-0.0354853,0.0157235,-0.001752,-0.630841,0.279523,-0.0311434,0.0108618,1.50923,5,0.1
0,0.2,3.52566,2.40093,0.522987,-0.0495851,0.0565112,-0.00688434,-0.371814,0.42367,-0.0516474,0.0302475,0.468026,5,0.1,1,0.2,1.69146,0.179041,0.555694,-0.0605047,0.138748,0.00417829,-0.45383,1.04062,0.0313818,0.00701949,2.05387,5,0.1,2,0.2,-3.56704,-3.14276,0.643066,0.0251889,0.14081,-0.00406206,0.188828,1.05584,-0.030458,0.0198702,1.68169,5,0.1,3,0.2,1.97669,-1.01219,0.592284,-0.0890315,-0.0526041,-0.0045836,-0.667751,-0.394464,-0.0344217,0.00770434,0.879926,5,0.1,4,0.2,0.648688,3.30294,0.536991,0.186977,0.0103712,0.00444353,1.40232,0.0777245,0.0333488,0.0146838,2.9258,5,0.1,5,0.2,-2.84909,-3.4416,0.533373,0.181806,0.0448287,0.00505,1.3634,0.336289,0.0378489,0.035254,2.9258,5,0.1,6,0.2,-0.117155,-3.62825,0.571326,-0.0172468,0.144154,0.00270456,-0.12935,1.08111,0.0202954,0.022976,1.73157,5,0.1,7,0.2,2.15804,4.26638,0.505738,0.0511229,-0.0770092,-0.00467896,0.383377,-0.57745,-0.0350475,0.00890027,0.704177,5,0.1,8,0.2,-3.93771,3.91667,0.543739,0.187129,0.00782609,0.0033021,1.40333,0.058651,0.0247955,0.0132272,2.9258,5,0.1,9,0.2,2.23897,0.823165,0.508705,-0.112152,0.0496939,-0.00553727,-0.841022,0.372708,-0.0415444,0.0112689,1.23838,5,0.1
0,0.3,3.51864,2.40894,0.522012,-0.0922386,0.105115,-0.0128082,-0.455007,0.518516,-0.0631921,0.0302475,0.468026,5,0.1,1,0.3,1.68273,0.198692,0.556286,-0.117008,0.258118,0.00777682,-0.634342,1.27337,0.0383817,0.00701949,2.05387,5,0.1,2,0.3,-3.56347,-3.12282,0.64249,0.046853,0.261933,-0.00755619,0.231117,1.29212,-0.0372753,0.0198702,1.68169,5,0.1,3,0.3,1.96408,-1.01964,0.591635,-0.165629,-0.0978552,-0.00853091,-0.817098,-0.482723,-0.0420958,0.00770434,0.879926,5,0.1,4,0.3,0.675184,3.30441,0.537621,0.348256,0.019313,0.00827834,1.72342,0.0955611,0.0409707,0.0146838,2.9258,5,0.1,5,0.3,-2.82333,-3.43524,0.534088,0.338613,0.0835031,0.00940375,1.67567,0.413239,0.0465289,0.035254,2.9258,5,0.1,6,0.3,-0.119598,-3.60784,0.57171,-0.0320847,0.268045,0.00503231,-0.158283,1.3207,0.0248253,0.022976,1.73157,5,0.1,7,0.3,2.16528,4.25548,0.505118,0.0951007,-0.143252,-0.00750292,0.469148,-0.706673,-0.0216141,0.00890027,0.704177,5,0.1,8,0.3,-3.91119,3.91778,0.544207,0.348528,0.0145726,0.00615288,1.72472,0.0721216,0.030458,0.0132272,2.9258,5,0.1,9,0.3,2.22309,0.830203,0.507955,-0.20863,0.0924474,-0.00934871,-1.02922,0.456072,-0.0338741,0.0112689,1.23838,5,0.1
0,0.4,3.50718,2.42199,0.520421,-0.13603,0.15502,-0.0188902,-0.401378,0.457406,-0.0557303,0.0260852,0.370314,5,0.1,1,0.4,1.66784,0.230758,0.557252,-0.180054,0.380665,0.0114694,-0.595272,1.12341,0.0338554,0.0108902,1.62948,5,0.1,2,0.4,-3.55765,-3.09028,0.641552,0.0690997,0.386286,-0.0111446,0.203848,1.14012,-0.032872,0.0193461,1.33058,5,0.1,3,0.4,1.9435,-1.03179,0.590575,-0.244266,-0.144315,-0.0125811,-0.720859,-0.425875,-0.0371337,0.00757783,0.696207,5,0.1,4,0.4,0.71848,3.30681,0.53865,0.514303,0.0285149,0.0122249,1.52385,0.0846386,0.0362098,0.00794402,2.51527,5,0.1,5,0.4,-2.78123,-3.42486,0.535257,0.500065,0.123322,0.0138864,1.48153,0.365257,0.041157,0.0342471,2.51106,5,0.1,6,0.4,-0.123583,-3.57455,0.572335,-0.0473177,0.395089,0.00742078,-0.139643,1.1642,0.0219345,0.0268904,1.59083,5,0.1,7,0.4,2.17709,4.23768,0.50428,0.14025,-0.211263,-0.009045,0.413895,-0.623465,-0.00950694,0.00682567,0.557651,5,0.1,8,0.4,-3.86786,3.91959,0.544972,0.514704,0.0215232,0.00908673,1.52493,0.063777,0.0269413,0.0109494,2.51545,5,0.1,9,0.4,2.19717,0.841688,0.506868,-0.307679,0.13634,-0.0121802,-0.908017,0.402331,-0.0222027,0.0166391,0.980312,5,0.1
0,0.5,3.49153,2.43982,0.518253,-0.176755,0.201431,-0.0244141,-0.393152,0.448033,-0.0522584,0.0260852,0.370314,5,0.1,1,0.5,1.64676,0.274544,0.558571,-0.241845,0.494646,0.014904,-0.608742,1.1003,0.0331476,0.0108902,1.62948,5,0.1,2,0.5,-3.5497,-3.04585,0.64027,0.0897851,0.501962,-0.0144801,0.19969,1.11666,-0.0322051,0.0193461,1.33058,5,0.1,3,0.5,1.9154,-1.04839,0.589128,-0.317404,-0.187525,-0.0163483,-0.706017,-0.417121,-0.0363626,0.00757783,0.696207,5,0.1,4,0.5,0.777515,3.3101,0.540059,0.664486,0.0372227,0.0159509,1.41153,0.0850409,0.0363961,0.00794402,2.51527,5,0.1,5,0.5,-2.72371,-3.41065,0.536857,0.649669,0.16091,0.0181215,1.43747,0.367165,0.0413656,0.0342471,2.51106,5,0.1,6,0.5,-0.129026,-3.53051,0.573188,-0.0614859,0.473464,0.00964524,-0.136769,0.433654,0.0214688,0.0268904,1.59083,5,0.1,7,0.5,2.19322,4.21338,0.503352,0.182244,-0.27452,-0.00931043,0.405401,-0.610679,0.00336766,0.00682567,0.557651,5,0.1,8,0.5,-3.80878,3.92207,0.546019,0.664896,0.0280861,0.0118583,1.41078,0.0641197,0.027068,0.0109494,2.51545,5,0.1,9,0.5,2.16178,0.85737,0.505574,-0.399807,0.177161,-0.0133771,-0.889376,0.394057,-0.00277907,0.0166391,0.980312,5,0.1
0,0.6,3.47204,2.46204,0.515572,-0.211257,0.240755,-0.0289217,-0.282884,0.322223,-0.03618,0.0335936,0.276206,5,0.1,1,0.6,1.61972,0.329095,0.560215,-0.29636,0.591203,0.0178128,-0.458956,0.791519,0.0238419,0.00697386,1.21711,5,0.1,2,0.6,-3.5398,-2.99049,0.638673,0.107306,0.599951,-0.0173062,0.143766,0.803351,-0.0231862,0.0199915,0.990587,5,0.1,3,0.6,1.8804,-1.06907,0.587325,-0.379363,-0.224131,-0.0195384,-0.507832,-0.30005,-0.0261664,0.00703645,0.518309,5,0.1,4,0.6,0.850384,3.31421,0.541823,0.785352,0.0447571,0.0191763,0.961542,0.0625849,0.0267625,0.0089432,2.33319,5,0.1,5,0.6,-2.65211,-3.39285,0.538862,0.775254,0.193459,0.0217885,1.02413,0.26989,0.0303984,0.0328109,2.30707,5,0.1,6,0.6,-0.135807,-3.48199,0.574252,-0.0734881,0.487649,0.011529,-0.0983924,-0.12219,0.0154376,0.0249789,1.15848,5,0.1,7,0.6,2.21332,4.1831,0.502453,0.217819,-0.328112,-0.00852644,0.291586,-0.439167,0.0115931,0.00817899,0.415783,5,0.1,8,0.6,-3.73588,3.92518,0.547331,0.785631,0.033766,0.0142559,0.959754,0.0472069,0.0199378,0.0111812,2.33398,5,0.1,9,0.6,2.11769,0.876908,0.504248,-0.47785,0.211743,-0.0129327,-0.639915,0.28345,0.0107586,0.0097288,0.730425,5,0.1
0,0.7,3.44952,2.4877,0.512566,-0.238415,0.271693,-0.03058,-0.244766,0.278845,0.00105053,0.0335936,0.276206,5,0.1,1,0.7,1.58781,0.392105,0.562113,-0.341041,0.667192,0.0201014,-0.410065,0.684818,0.0206269,0.00697386,1.21711,5,0.1,2,0.7,-3.52837,-2.92655,0.636828,0.121108,0.677075,-0.0195322,0.124395,0.695035,-0.0200607,0.0199915,0.990587,5,0.1,3,0.7,1.83997,-1.09296,0.585243,-0.428117,-0.252938,-0.02205,-0.439391,-0.259623,-0.0226349,0.00703645,0.518309,5,0.1,4,0.7,0.932667,3.31901,0.543876,0.850318,0.051035,0.0218621,0.364665,0.0590086,0.0252575,0.0089432,2.33319,5,0.1,5,0.7,-2.57051,-3.37214,0.541195,0.846811,0.220551,0.0248397,0.424758,0.254869,0.0286996,0.0328109,2.30707,5,0.1,6,0.7,-0.143639,-3.43467,0.575481,-0.082934,0.451417,0.0130108,-0.0851266,-0.565648,0.0133514,0.0249789,1.15848,5,0.1,7,0.7,2.23654,4.14814,0.501667,0.245813,-0.370276,-0.00711773,0.252306,-0.37998,0.0159815,0.00817899,0.415783,5,0.1,8,0.7,-3.65357,3.92879,0.548858,0.850414,0.0385024,0.0162556,0.363022,0.0445247,0.0188015,0.0111812,2.33398,5,0.1,9,0.7,2.06676,0.899475,0.503026,-0.539282,0.238956,-0.011362,-0.553623,0.245251,0.0197403,0.0097288,0.730425,5,0.1
0,0.8,3.42463,2.51607,0.509561,-0.257605,0.293553,-0.0290841,-0.128508,0.146627,0.0271797,0.0290401,0.195635,5,0.1,1,0.8,1.5519,0.461781,0.564213,-0.374234,0.720883,0.021717,-0.236928,0.35961,0.010848,0.00758868,0.861717,5,0.1,2,0.8,-3.51572,-2.85584,0.634789,0.130856,0.73157,-0.0211045,0.0654459,0.365019,-0.01055,0.0310233,0.990341,5,0.1,3,0.8,1.79526,-1.11938,0.58294,-0.462568,-0.27329,-0.023824,-0.23067,-0.136435,-0.0118911,0.00693408,0.365958,5,0.1,4,0.8,1.01879,3.32437,0.546175,0.866026,0.0558972,0.0239402,0,0.0352859,0.0151992,0.0093634,2.26907,5,0.1,5,0.8,-2.48451,-3.34895,0.543807,0.866026,0.241536,0.0272036,0,0.153065,0.0172555,0.0319456,2.23283,5,0.1,6,0.8,-0.1523,-3.39284,0.57684,-0.0896085,0.381255,0.0140578,-0.044696,-0.807047,0.00697374,0.0236377,0.835362,5,0.1,7,0.8,2.26221,4.10947,0.501038,0.265592,-0.400078,-0.00543594,0.132561,-0.199318,0.0171959,0.00974233,0.294307,5,0.1,8,0.8,-3.56745,3.93284,0.550567,0.866026,0.0421703,0.0178024,0,0.0267029,0.0112951,0.00916474,2.27031,5,0.1,9,0.8,2.01044,0.92443,0.501997,-0.582692,0.258183,-0.0091508,-0.290692,0.128806,0.0237525,0.0108549,0.516448,5,0.1
0,0.9,3.39825,2.54613,0.506823,-0.26925,0.30684,-0.0253816,-0.0920445,0.105038,0.0450052,0.0290401,0.195635,5,0.1,1,0.9,1.51334,0.535584,0.566436,-0.396135,0.753469,0.0226997,-0.181638,0.257583,0.0077635,0.00758868,0.861717,5,0.1,2,0.9,-3.50216,-2.78079,0.632628,0.141231,0.769091,-0.0220603,0.1259,0.340477,-0.00755116,0.0310233,0.990341,5,0.1,3,0.9,1.7479,-1.14736,0.580501,-0.483471,-0.285653,-0.0249011,-0.165246,-0.0977218,-0.00851229,0.00693408,0.365958,5,0.1,4,0.9,1.10539,3.33015,0.548648,0.866026,0.0595327,0.0255046,0,0.0336915,0.0144914,0.0093634,2.26907,5,0.1,5,0.9,-2.39791,-3.32422,0.546617,0.866026,0.25092,0.0289832,0,0.0326335,0.0165142,0.0319456,2.23283,5,0.1,6,0.9,-0.161474,-3.35893,0.578279,-0.0936587,0.295594,0.0146897,-0.032017,-0.882521,0.00499561,0.0236377,0.835362,5,0.1,7,0.9,2.2894,4.06851,0.500579,0.277605,-0.418142,-0.00376338,0.0949651,-0.142783,0.0159256,0.00974233,0.294307,5,0.1,8,0.9,-3.48085,3.9372,0.552406,0.866026,0.0449236,0.018966,0,0.0255555,0.010781,0.00916474,2.27031,5,0.1,9,0.9,1.95078,0.950862,0.501201,-0.609033,0.269855,-0.00675106,-0.208214,0.0922717,0.023704,0.0108549,0.516448,5,0.1
