id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size,id,t,px,py,pz,vx,vy,vz,ax,ay,az,planning_time,qp_cost,planning_report,size
0,0,4.53121,1.77216,0.653014,0,0,0,0,0,0,0.00866212,3.51331,5,0.1,1,0,-1.57319,4.08723,0.540253,0,0,0,0,0,0,0.00771898,1.88146,5,0.1,2,0,-5.55527,-1.21406,0.679728,0,0,0,0,0,0,0.0123219,3.5122,5,0.1,3,0,-3.50778,5.42778,0.634731,0,0,0,0,0,0,0.0167592,3.51219,5,0.1,4,0,0.331344,-5.14709,0.674598,0,0,0,0,0,0,0.00851252,1.87261,5,0.1,5,0,-4.91067,-3.58914,0.528616,0,0,0,0,0,0,0.0170979,3.5122,5,0.1,6,0,-3.37777,-4.6583,0.508986,0,0,0,0,0,0,0.0210336,1.25532,5,0.1,7,0,-4.28017,4.21624,0.563308,0,0,0,0,0,0,0.025925,3.51219,5,0.1,8,0,-4.98918,-2.35462,0.692368,0,0,0,0,0,0,0.0226711,0.332737,5,0.1,9,0,-1.11826,5.82687,0.513024,0,0,0,0,0,0,0.0257896,3.5122,5,0.1
0,0.1,4.52923,1.77235,0.652984,-0.0561848,0.00532847,-0.00086166,-0.998855,0.0947192,-0.0153184,0.00866212,3.51331,5,0.1,1,0.1,-1.57171,4.08688,0.540316,0.0421748,-0.00999346,0.00177054,0.749782,-0.177652,0.031475,0.00771898,1.88146,5,0.1,2,0.1,-5.55484,-1.21203,0.679507,0.0124089,0.0576161,-0.006261,0.220567,1.02428,-0.111308,0.0123219,3.5122,5,0.1,3,0.1,-3.50591,5.42685,0.634711,0.0530161,-0.0264898,-0.000548456,0.942498,-0.470936,-0.00974908,0.0167592,3.51219,5,0.1,4,0.1,0.331781,-5.14563,0.67452,0.0124064,0.0414014,-0.00221049,0.22056,0.736058,-0.0392981,0.00851252,1.87261,5,0.1,5,0.1,-4.90871,-3.5884,0.528655,0.0554644,0.020859,0.00111191,0.986069,0.370845,0.0197701,0.0170979,3.5122,5,0.1,6,0.1,-3.37769,-4.65954,0.508924,0.00230446,-0.035315,-0.001748,0.0409782,-0.627846,-0.0310801,0.0210336,1.25532,5,0.1,7,0.1,-4.27809,4.21608,0.563327,0.0590935,-0.00452399,0.000524987,1.05053,-0.0804663,0.00933185,0.025925,3.51219,5,0.1,8,0.1,-4.98946,-2.35404,0.692428,-0.00772849,0.0164356,0.00170777,-0.137359,0.292167,0.0303648,0.0226711,0.332737,5,0.1,9,0.1,-1.11751,5.82492,0.512975,0.021201,-0.0553288,-0.00138003,0.37691,-0.983626,-0.0245348,0.0257896,3.5122,5,0.1
0,0.2,4.51782,1.77343,0.652809,-0.177562,0.0168413,-0.00272244,-1.33204,0.126302,-0.0204444,0.00914443,3.25648,5,0.1,1,0.2,-1.56314,4.08485,0.540675,0.133294,-0.0315905,0.00559688,0.999749,-0.23675,0.0419319,0.0103351,1.54364,5,0.1,2,0.2,-5.55232,-1.20032,0.678235,0.0392199,0.182095,-0.0197873,0.29397,1.36566,-0.148416,0.0139248,2.9258,5,0.1,3,0.2,-3.49514,5.42147,0.6346,0.167555,-0.0837207,-0.00173301,1.2567,-0.627995,-0.0129938,0.0206748,2.92579,5,0.1,4,0.2,0.334301,-5.13722,0.674071,0.0392109,0.130856,-0.00698715,0.294074,0.981092,-0.0523925,0.00824896,1.5364,5,0.1,5,0.2,-4.89745,-3.58416,0.528881,0.175297,0.0659287,0.00351369,1.31464,0.49448,0.0263751,0.0209929,2.9258,5,0.1,6,0.2,-3.37722,-4.66672,0.508569,0.00728369,-0.111604,-0.00552535,0.0545979,-0.837326,-0.0413954,0.0211003,1.03005,5,0.1,7,0.2,-4.26608,4.21516,0.563433,0.186765,-0.0142932,0.00165999,1.40071,-0.107527,0.0124276,0.0249031,2.92579,5,0.1,8,0.2,-4.99103,-2.3507,0.692775,-0.0244379,0.0519454,0.0053972,-0.182867,0.389576,0.0405014,0.0278137,0.422425,5,0.1,9,0.2,-1.11321,5.81368,0.512695,0.0670075,-0.174868,-0.00436157,0.502527,-1.31154,-0.0327229,0.028844,2.92579,5,0.1
0,0.3,4.49427,1.77582,0.652423,-0.284886,0.0313662,-0.00507282,-0.823289,0.15521,-0.0251122,0.00914443,3.25648,5,0.1,1,0.3,-1.54426,4.08038,0.541468,0.247975,-0.058753,0.0104082,1.22333,-0.289768,0.0513308,0.0103351,1.54364,5,0.1,2,0.3,-5.54676,-1.17452,0.675431,0.0730343,0.33916,-0.0368562,0.361353,1.6784,-0.182398,0.0139248,2.9258,5,0.1,3,0.3,-3.4714,5.4096,0.634354,0.312086,-0.155942,-0.00322741,1.54443,-0.771761,-0.015974,0.0206748,2.92579,5,0.1,4,0.3,0.339855,-5.11869,0.673082,0.0729448,0.243407,-0.0129975,0.359857,1.20071,-0.0641197,0.00824896,1.5364,5,0.1,5,0.3,-4.87261,-3.57482,0.529379,0.326496,0.122797,0.00654636,1.61576,0.607669,0.0324063,0.0209929,2.9258,5,0.1,6,0.3,-3.37619,-4.68253,0.507821,0.0135474,-0.207647,-0.00929656,0.0668168,-1.02451,-0.033278,0.0211003,1.03005,5,0.1,7,0.3,-4.23962,4.21313,0.563668,0.34786,-0.02665,0.00308976,1.72144,-0.131994,0.0152811,0.0249031,2.92579,5,0.1,8,0.3,-4.99449,-2.34319,0.69354,-0.0454262,0.101079,0.0100424,-0.223994,0.555754,0.0495501,0.0278137,0.422425,5,0.1,9,0.3,-1.10371,5.7889,0.512077,0.124803,-0.325705,-0.00812477,0.617608,-1.61183,-0.0402071,0.028844,2.92579,5,0.1
0,0.4,4.46245,1.77972,0.651792,-0.344133,0.0463188,-0.0074923,-0.371695,0.137269,-0.0221729,0.0107853,3.31486,5,0.1,1,0.4,-1.51346,4.07308,0.542761,0.365707,-0.0866413,0.0153482,1.07926,-0.255585,0.0453293,0.00878277,1.22135,5,0.1,2,0.4,-5.53768,-1.13235,0.670849,0.107861,0.50087,-0.054428,0.319242,1.48404,-0.16129,0.0138184,2.51914,5,0.1,3,0.4,-3.4326,5.39022,0.633953,0.460893,-0.2303,-0.00476688,1.36542,-0.682354,-0.0140965,0.0179447,2.51007,5,0.1,4,0.4,0.348917,-5.08845,0.671467,0.107577,0.358975,-0.0191674,0.317484,1.05906,-0.0565946,0.00889675,1.21563,5,0.1,5,0.4,-4.83202,-3.55955,0.530193,0.482166,0.181347,0.00966787,1.4286,0.537276,0.02864,0.0179179,2.51009,5,0.1,6,0.4,-3.37451,-4.70832,0.506744,0.0199854,-0.306237,-0.0120595,0.0587702,-0.903845,-0.0215173,0.0253995,0.815466,5,0.1,7,0.4,-4.19637,4.20982,0.564053,0.513721,-0.0393629,0.00456274,1.52206,-0.116587,0.0135005,0.0253588,2.51502,5,0.1,8,0.4,-5.00013,-2.33028,0.694787,-0.0669837,0.156564,0.0148118,-0.197649,0.525951,0.0436902,0.0271626,0.957018,5,0.1,9,0.4,-1.08819,5.74841,0.511067,0.184309,-0.481009,-0.0119984,0.546098,-1.42503,-0.0355244,0.0242739,2.51012,5,0.1
0,0.5,4.42723,1.78513,0.65093,-0.351091,0.0625633,-0.00973307,0.175148,0.17564,-0.0215545,0.0107853,3.31486,5,0.1,1,0.5,-1.47139,4.06312,0.544526,0.475209,-0.112578,0.0199471,1.05705,-0.250369,0.0443906,0.00878277,1.22135,5,0.1,2,0.5,-5.52525,-1.07492,0.664577,0.140721,0.645507,-0.0710247,0.321031,1.34812,-0.16211,0.0138184,2.51914,5,0.1,3,0.5,-3.37949,5.36368,0.633404,0.601402,-0.300515,-0.00621825,1.3725,-0.685871,-0.0141785,0.0179447,2.51007,5,0.1,4,0.5,0.361291,-5.04716,0.669262,0.139789,0.466436,-0.0249089,0.31095,1.03742,-0.0554211,0.00889675,1.21563,5,0.1,5,0.5,-4.77645,-3.53866,0.531307,0.629175,0.236635,0.0126151,1.43597,0.540033,0.028789,0.0179179,2.51009,5,0.1,6,0.5,-3.37221,-4.74355,0.505465,0.0259522,-0.397936,-0.0132025,0.0576526,-0.885159,-0.00238046,0.0253995,0.815466,5,0.1,7,0.5,-4.1374,4.20528,0.564578,0.663876,-0.0513591,0.00595264,1.41254,-0.117153,0.0135824,0.0253588,2.51502,5,0.1,8,0.5,-5.00783,-2.31143,0.696491,-0.0870414,0.224659,0.0192447,-0.193626,0.77793,0.0427961,0.0271626,0.957018,5,0.1,9,0.5,-1.06696,5.69298,0.509705,0.240504,-0.627651,-0.015052,0.548907,-1.43239,-0.0250041,0.0242739,2.51012,5,0.1
0,0.6,4.39352,1.79225,0.649857,-0.31904,0.0793695,-0.0116199,0.424147,0.151694,-0.0154078,0.00787133,3.39035,5,0.1,1,0.6,-1.41898,4.0507,0.546726,0.56797,-0.134552,0.0238433,0.760436,-0.180244,0.0319183,0.00896831,0.909265,5,0.1,2,0.6,-5.50969,-1.00426,0.65672,0.169182,0.760271,-0.0853926,0.236034,0.905573,-0.119209,0.0117447,2.54979,5,0.1,3,0.6,-3.31296,5.33043,0.632716,0.723046,-0.3613,-0.00747442,1.00946,-0.504494,-0.0104606,0.019234,2.23928,5,0.1,4,0.6,0.376707,-4.99572,0.666515,0.167076,0.557482,-0.0297725,0.223681,0.746489,-0.0398457,0.00753582,0.905041,5,0.1,5,0.6,-4.70685,-3.51248,0.532702,0.756443,0.284499,0.0151664,1.05619,0.397205,0.0211596,0.0180763,2.27387,5,0.1,6,0.6,-3.36935,-4.78743,0.504157,0.0310123,-0.475609,-0.0127301,0.0414848,-0.636816,0.0108778,0.0177154,0.607686,5,0.1,7,0.6,-4.06458,4.1996,0.565237,0.784945,-0.0617385,0.00715703,0.963807,-0.0860691,0.00998378,0.0247462,2.33201,5,0.1,8,0.6,-5.01743,-2.28505,0.698613,-0.104034,0.302029,0.0229999,-0.139475,0.726104,0.0307858,0.0271776,0.767562,5,0.1,9,0.6,-1.04035,5.62355,0.508096,0.289154,-0.754607,-0.0169158,0.403702,-1.05357,-0.0119805,0.0304575,2.27185,5,0.1
0,0.7,4.36421,1.80098,0.648618,-0.264497,0.0952715,-0.013137,0.581801,0.15647,-0.0140034,0.00787133,3.39035,5,0.1,1,0.7,-1.35845,4.03636,0.549267,0.640974,-0.151856,0.0269079,0.657916,-0.155926,0.0276156,0.00896831,0.909265,5,0.1,2,0.7,-5.49158,-0.925464,0.647582,0.192615,0.799475,-0.0972237,0.218272,-0.0666156,-0.110172,0.0117447,2.54979,5,0.1,3,0.7,-3.23611,5.29175,0.631916,0.808362,-0.411937,-0.0085244,0.670984,-0.476331,-0.00987202,0.019234,2.23928,5,0.1,4,0.7,0.394514,-4.9363,0.663342,0.188551,0.62915,-0.0335979,0.193531,0.645906,-0.0344701,0.00753582,0.905041,5,0.1,5,0.7,-4.62681,-3.48202,0.534326,0.835479,0.32437,0.0172907,0.524074,0.375062,0.0199899,0.0180763,2.27387,5,0.1,6,0.7,-3.36604,-4.83812,0.502955,0.0349969,-0.536744,-0.0111601,0.0359416,-0.550896,0.0196211,0.0177154,0.607686,5,0.1,7,0.7,-3.98233,4.19299,0.566003,0.85017,-0.0703782,0.00815932,0.36715,-0.0812411,0.00943244,0.0247462,2.33201,5,0.1,8,0.7,-5.02852,-2.25134,0.701065,-0.117423,0.370254,0.0259555,-0.12067,0.611976,0.0266321,0.0271776,0.767562,5,0.1,9,0.7,-1.00939,5.54368,0.50638,0.329678,-0.83397,-0.017082,0.381213,-0.531971,0.00746176,0.0304575,2.27185,5,0.1
0,0.8,4.34041,1.81123,0.647243,-0.215375,0.108978,-0.0142619,0.358582,0.110745,-0.00786781,0.0110187,3.32604,5,0.1,1,0.8,-1.29151,4.0205,0.552077,0.692555,-0.16408,0.0290737,0.345469,-0.082016,0.0144839,0.0121921,0.641989,5,0.1,2,0.8,-5.47135,-0.847077,0.637372,0.210404,0.757191,-0.106202,0.127554,-0.731558,-0.0644028,0.0101582,2.33136,5,0.1,3,0.8,-3.15262,5.24843,0.631019,0.854105,-0.451159,-0.00933707,0.238419,-0.286341,-0.00596046,0.018448,2.13144,5,0.1,4,0.8,0.414204,-4.8706,0.659833,0.203724,0.679791,-0.0363022,0.101611,0.33927,-0.0180602,0.00883326,0.639025,5,0.1,5,0.8,-4.54148,-3.44791,0.536144,0.863326,0.355256,0.0189364,0.054121,0.225306,0.0120103,0.0181449,2.17852,5,0.1,6,0.8,-3.36239,-4.89418,0.501946,0.0378132,-0.579941,-0.00896901,0.0189543,-0.288963,0.0234544,0.0185691,0.442343,5,0.1,7,0.8,-3.89621,4.18559,0.566861,0.866026,-0.0770569,0.00893623,0,-0.0488758,0.00566244,0.0292946,2.26728,5,0.1,8,0.8,-5.04079,-2.21162,0.703775,-0.126898,0.420028,0.028044,-0.0631809,0.365973,0.0140071,0.0255406,0.707169,5,0.1,9,0.8,-0.974724,5.45845,0.504733,0.36107,-0.862801,-0.0156462,0.229001,-0.0646114,0.0202656,0.0253413,2.17633,5,0.1
0,0.9,4.32033,1.82261,0.645776,-0.192527,0.117966,-0.0150801,-0.00652671,0.0654683,-0.00756606,0.0110187,3.32604,5,0.1,1,0.9,-1.22061,4.0037,0.555054,0.723859,-0.171511,0.0303864,0.247456,-0.0587255,0.0103787,0.0121921,0.641989,5,0.1,2,0.9,-5.44969,-0.776067,0.626437,0.222417,0.654392,-0.112265,0.101358,-1.25055,-0.0511333,0.0101582,2.33136,5,0.1,3,0.9,-3.06648,5.20183,0.630055,0.865281,-0.480794,-0.00995314,0.0298023,-0.27582,-0.00573322,0.018448,2.13144,5,0.1,4,0.9,0.435061,-4.801,0.656117,0.212932,0.710535,-0.0379392,0.0727847,0.243008,-0.0129379,0.00883326,0.639025,5,0.1,5,0.9,-4.45498,-3.41121,0.5381,0.865857,0.378562,0.0201787,0.00673532,0.216827,0.0115596,0.0181449,2.17852,5,0.1,6,0.9,-3.35852,-4.95316,0.501167,0.0395317,-0.595068,-0.00660233,0.0136048,-0.0131428,0.0233501,0.0185691,0.442343,5,0.1,7,0.9,-3.80961,4.17763,0.567784,0.866026,-0.0821002,0.009521,0,-0.0468194,0.0054352,0.0292946,2.26728,5,0.1,8,0.9,-5.05378,-2.16868,0.706646,-0.132626,0.430611,0.0293129,-0.0452697,-0.124931,0.0100322,0.0255406,0.707169,5,0.1,9,0.9,-0.937426,5.37197,0.503284,0.384742,-0.865825,-0.0132031,0.220101,-0.00804663,0.0276528,0.0253413,2.17633,5,0.1
